iso_code,continent,location,date,new_deaths_per_million,new_deaths_per_million_uk,new_deaths_per_million_j,total_deaths_per_million,total_deaths_per_million_uk,total_deaths_per_million_j,new_cases_per_million,new_cases_per_million_j,new_cases_per_million_uk,new_cases_j,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,iso_code_uk,continent_uk,location_uk,total_cases_uk,new_cases_uk,new_cases_smoothed_uk,total_deaths_uk,new_deaths_uk,new_deaths_smoothed_uk,total_cases_per_million_uk,new_cases_per_million_uk,new_cases_smoothed_per_million_uk,total_deaths_per_million_uk,new_deaths_per_million_uk,new_deaths_smoothed_per_million_uk,iso_code_j,continent_j,location_j,total_cases_j,new_cases_j,new_cases_smoothed_j,total_deaths_j,new_deaths_j,new_deaths_smoothed_j,total_cases_per_million_j,new_cases_smoothed_per_million_j,total_deaths_per_million_j,new_deaths_per_million_j,new_deaths_smoothed_per_million_j
AUS,Oceania,Australia,2021-09-20,0.427,0.718,0.182,45.68,1984.412,136.707,61.346,17.62,523.831,2221,88710,1582,1687,1178,11,10.857,3439.943,65.417,45.68,0.427,0.421,GBR,Europe,United Kingdom,7476763,35729,29871.143,135351,49,142,109618.522,523.831,437.948,1984.412,0.718,2.082,JPN,Asia,Japan,1683129,2221,4887,17232,23,54.714,13352.784,38.77,136.707,0.182,0.434
AUS,Oceania,Australia,2021-09-21,0.31,2.976,0.373,45.99,1987.388,137.08,64.332,14.042,456.169,1770,90369,1659,1689.286,1186,8,10,3504.275,65.506,45.99,0.31,0.388,GBR,Europe,United Kingdom,7507877,31114,30562.143,135554,203,144.571,110074.691,456.169,448.079,1987.388,2.976,2.12,JPN,Asia,Japan,1684899,1770,4242.857,17279,47,53.571,13366.826,33.66,137.08,0.373,0.425
AUS,Oceania,Australia,2021-09-22,0.388,2.434,0.428,46.378,1989.822,137.508,70.148,25.728,492.5,3243,92178,1809,1682.571,1196,10,9.714,3574.423,65.246,46.378,0.388,0.377,GBR,Europe,United Kingdom,7541469,33592,31087.857,135720,166,139.571,110567.191,492.5,455.786,1989.822,2.434,2.046,JPN,Asia,Japan,1688142,3243,3733.429,17333,54,50.714,13392.553,29.618,137.508,0.428,0.402
AUS,Oceania,Australia,2021-09-23,0.465,2.668,0.389,46.843,1992.49,137.897,68.403,28.568,524.755,3601,93942,1764,1677.429,1208,12,9.571,3642.826,65.046,46.843,0.465,0.371,GBR,Europe,United Kingdom,7577261,35792,32436.857,135902,182,143,111091.946,524.755,475.564,1992.49,2.668,2.097,JPN,Asia,Japan,1691743,3601,3434.857,17382,49,48.714,13421.121,27.25,137.897,0.389,0.386
AUS,Oceania,Australia,2021-09-24,0.465,2.639,0.357,47.308,1995.129,138.254,72.32,16.62,522.731,2095,95807,1865,1678.714,1220,12,10.286,3715.146,65.096,47.308,0.465,0.399,GBR,Europe,United Kingdom,7612915,35654,32912.571,136082,180,143,111614.677,522.731,482.539,1995.129,2.639,2.097,JPN,Asia,Japan,1693838,2095,3003.714,17427,45,46,13437.741,23.829,138.254,0.357,0.365
AUS,Oceania,Australia,2021-09-25,0.427,1.789,0.262,47.735,1996.918,138.516,67.938,21.182,436.655,2670,97559,1752,1704.429,1231,11,9.857,3783.084,66.093,47.735,0.427,0.382,GBR,Europe,United Kingdom,7642698,29783,32955.714,136204,122,137,112051.332,436.655,483.171,1996.918,1.789,2.009,JPN,Asia,Japan,1696508,2670,2713.714,17460,33,41.714,13458.923,21.529,138.516,0.262,0.331
AUS,Oceania,Australia,2021-09-26,0.543,0.924,0.167,48.278,1997.841,138.682,57.08,16.946,484.172,2136,99031,1472,1700.429,1245,14,11.143,3840.165,65.938,48.278,0.543,0.432,GBR,Europe,United Kingdom,7675722,33024,33526.857,136267,63,137.857,112535.505,484.172,491.545,1997.841,0.924,2.021,JPN,Asia,Japan,1698644,2136,2533.714,17481,21,38.857,13475.869,20.101,138.682,0.167,0.308
AUS,Oceania,Australia,2021-09-27,0.427,0.586,0.222,48.704,1998.428,138.904,72.902,9.107,549.884,1148,100911,1880,1743,1256,11,11.143,3913.066,67.589,48.704,0.427,0.432,GBR,Europe,United Kingdom,7713228,37506,33780.714,136307,40,136.571,113085.389,549.884,495.267,1998.428,0.586,2.002,JPN,Asia,Japan,1699792,1148,2380.429,17509,28,39.571,13484.976,18.885,138.904,0.222,0.314
AUS,Oceania,Australia,2021-09-28,0.892,2.448,0.397,49.596,2000.876,139.301,70.265,13.661,506.589,1722,102723,1812,1764.857,1279,23,13.286,3983.331,68.437,49.596,0.892,0.515,GBR,Europe,United Kingdom,7747781,34553,34272,136474,167,131.429,113591.978,506.589,502.47,2000.876,2.448,1.927,JPN,Asia,Japan,1701514,1722,2373.571,17559,50,40,13498.637,18.83,139.301,0.397,0.317
AUS,Oceania,Australia,2021-09-29,0.465,2.199,0.381,50.062,2003.076,139.682,93.066,15.732,514.448,1983,105123,2400,1849.286,1291,12,13.571,4076.397,71.71,50.062,0.465,0.526,GBR,Europe,United Kingdom,7782870,35089,34485.857,136624,150,129.143,114106.426,514.448,505.605,2003.076,2.199,1.893,JPN,Asia,Japan,1703497,1983,2193.571,17607,48,39.143,13514.369,17.402,139.682,0.381,0.311
AUS,Oceania,Australia,2021-09-30,0.776,2.009,0.333,50.837,2005.084,140.015,79.804,12.495,524.432,1575,107181,2058,1891.286,1311,20,14.714,4156.2,73.339,50.837,0.776,0.571,GBR,Europe,United Kingdom,7818640,35770,34482.714,136761,137,122.714,114630.858,524.432,505.559,2005.084,2.009,1.799,JPN,Asia,Japan,1705072,1575,1904.143,17649,42,38.143,13526.864,15.106,140.015,0.333,0.303
AUS,Oceania,Australia,2021-10-01,0.388,1.862,0.27,51.225,2006.946,140.285,90.545,11.456,507.66,1444,109516,2335,1958.429,1321,10,14.429,4246.746,75.943,51.225,0.388,0.56,GBR,Europe,United Kingdom,7853266,34626,34335.857,136888,127,115.143,115138.518,507.66,503.406,2006.946,1.862,1.688,JPN,Asia,Japan,1706516,1444,1811.143,17683,34,36.571,13538.32,14.368,140.285,0.27,0.29
AUS,Oceania,Australia,2021-10-02,0.504,1.774,0.254,51.729,2008.72,140.539,72.591,9.861,431.26,1243,111388,1872,1975.571,1334,13,14.714,4319.337,76.608,51.729,0.504,0.571,GBR,Europe,United Kingdom,7882681,29415,34283.286,137009,121,115,115569.778,431.26,502.635,2008.72,1.774,1.686,JPN,Asia,Japan,1707759,1243,1607.286,17715,32,36.429,13548.181,12.751,140.539,0.254,0.289
AUS,Oceania,Australia,2021-10-03,0.465,0.63,0.135,52.194,2009.351,140.673,78.447,7.672,435.16,967,113411,2023,2054.286,1346,12,14.429,4397.784,79.66,52.194,0.465,0.56,GBR,Europe,United Kingdom,7912362,29681,33805.714,137052,43,112.143,116004.938,435.16,495.633,2009.351,0.63,1.644,JPN,Asia,Japan,1708726,967,1440.286,17732,17,35.857,13555.853,11.426,140.673,0.135,0.284
AUS,Oceania,Australia,2021-10-04,0.427,0.484,0.19,52.621,2009.834,140.864,92.639,4.752,502.455,599,115800,2389,2127,1357,11,14.429,4490.423,82.48,52.621,0.427,0.56,GBR,Europe,United Kingdom,7946633,34271,33343.571,137085,33,111.143,116507.392,502.455,488.858,2009.834,0.484,1.629,JPN,Asia,Japan,1709325,599,1361.857,17756,24,35.286,13560.605,10.804,140.864,0.19,0.28
AUS,Oceania,Australia,2021-10-05,0.853,2.434,0.286,53.474,2012.268,141.149,78.563,7.767,484.891,979,117826,2026,2157.571,1379,22,14.286,4568.986,83.665,53.474,0.853,0.554,GBR,Europe,United Kingdom,7979706,33073,33132.143,137251,166,111,116992.283,484.891,485.758,2012.268,2.434,1.627,JPN,Asia,Japan,1710304,979,1255.714,17792,36,33.286,13568.371,9.962,141.149,0.286,0.264
AUS,Oceania,Australia,2021-10-06,0.388,2.097,0.206,53.862,2014.365,141.356,85.931,8.925,567.58,1125,120042,2216,2131.286,1389,10,14,4654.917,82.646,53.862,0.388,0.543,GBR,Europe,United Kingdom,8018419,38713,33649.857,137394,143,110,117559.863,567.58,493.348,2014.365,2.097,1.613,JPN,Asia,Japan,1711429,1125,1133.143,17818,26,30.143,13577.296,8.99,141.356,0.206,0.239
AUS,Oceania,Australia,2021-10-07,0.62,1.789,0.309,54.482,2016.153,141.665,97.874,7.711,582.886,972,122566,2524,2197.857,1405,16,13.429,4752.791,85.227,54.482,0.62,0.521,GBR,Europe,United Kingdom,8058176,39757,34219.429,137516,122,107.857,118142.75,582.886,501.699,2016.153,1.789,1.581,JPN,Asia,Japan,1712401,972,1047,17857,39,29.714,13585.007,8.306,141.665,0.309,0.236
AUS,Oceania,Australia,2021-10-08,0.62,1.818,0.365,55.103,2017.971,142.03,97.525,6.561,512.205,827,125081,2515,2223.571,1421,16,14.286,4850.316,86.224,55.103,0.62,0.554,GBR,Europe,United Kingdom,8093112,34936,34263.714,137640,124,107.429,118654.954,512.205,502.348,2017.971,1.818,1.575,JPN,Asia,Japan,1713228,827,958.857,17903,46,31.429,13591.568,7.607,142.03,0.365,0.249
AUS,Oceania,Australia,2021-10-09,0.427,2.302,0.19,55.529,2020.273,142.22,92.678,6.14,578.4,774,127471,2390,2297.571,1432,11,14,4942.994,89.094,55.529,0.427,0.543,GBR,Europe,United Kingdom,8132563,39451,35697.429,137797,157,112.571,119233.354,578.4,523.368,2020.273,2.302,1.65,JPN,Asia,Japan,1714002,774,891.857,17927,24,30.286,13597.709,7.075,142.22,0.19,0.24
AUS,Oceania,Australia,2021-10-10,0.62,0.557,0.079,56.15,2020.83,142.3,81.277,4.387,493.072,553,129567,2096,2308,1448,16,14.571,5024.271,89.498,56.15,0.62,0.565,GBR,Europe,United Kingdom,8166194,33631,36261.714,137835,38,111.857,119726.426,493.072,531.641,2020.83,0.557,1.64,JPN,Asia,Japan,1714555,553,832.714,17937,10,29.286,13602.096,6.606,142.3,0.079,0.232
AUS,Oceania,Australia,2021-10-11,0.504,0.411,0.159,56.654,2021.241,142.458,71.661,2.927,579.104,369,131415,1848,2230.714,1461,13,14.857,5095.932,86.501,56.654,0.504,0.576,GBR,Europe,United Kingdom,8205693,39499,37008.571,137863,28,111.143,120305.53,579.104,542.591,2021.241,0.411,1.629,JPN,Asia,Japan,1714924,369,799.857,17957,20,28.714,13605.023,6.346,142.458,0.159,0.228
AUS,Oceania,Australia,2021-10-12,0.659,2.654,0.23,57.313,2023.894,142.689,78.679,4.816,552.875,607,133444,2029,2231.143,1478,17,14.143,5174.611,86.518,57.313,0.659,0.548,GBR,Europe,United Kingdom,8243403,37710,37671,138044,181,113.286,120858.405,552.875,552.303,2023.894,2.654,1.661,JPN,Asia,Japan,1715531,607,746.714,17986,29,27.714,13609.839,5.924,142.689,0.23,0.22
AUS,Oceania,Australia,2021-10-13,0.698,1.994,0.262,58.011,2025.888,142.95,106.405,5.799,608.47,731,136188,2744,2306.571,1496,18,15.286,5281.017,89.443,58.011,0.698,0.593,GBR,Europe,United Kingdom,8284905,41502,38069.429,138180,136,112.286,121466.875,608.47,558.145,2025.888,1.994,1.646,JPN,Asia,Japan,1716262,731,690.429,18019,33,28.714,13615.638,5.477,142.95,0.262,0.228
AUS,Oceania,Australia,2021-10-14,0.427,2.302,0.262,58.438,2028.19,143.212,98.184,4.895,654.169,617,138720,2532,2307.714,1507,11,14.571,5379.201,89.487,58.438,0.427,0.565,GBR,Europe,United Kingdom,8329524,44619,38764,138337,157,117.286,122121.044,654.169,568.328,2028.19,2.302,1.72,JPN,Asia,Japan,1716879,617,639.714,18052,33,27.857,13620.533,5.075,143.212,0.262,0.221
AUS,Oceania,Australia,2021-10-15,0.31,2.082,0.182,58.748,2030.272,143.395,89.615,4.102,648.965,517,141031,2311,2278.571,1515,8,13.429,5468.815,88.357,58.748,0.31,0.521,GBR,Europe,United Kingdom,8373788,44264,40096.571,138479,142,119.857,122770.009,648.965,587.865,2030.272,2.082,1.757,JPN,Asia,Japan,1717396,517,595.429,18075,23,24.571,13624.634,4.724,143.395,0.182,0.195
AUS,Oceania,Australia,2021-10-16,0.659,2.17,0.103,59.407,2032.442,143.498,84.263,3.967,628.541,500,143204,2173,2247.571,1532,17,14.286,5553.079,87.155,59.407,0.659,0.554,GBR,Europe,United Kingdom,8416659,42871,40585.143,138627,148,118.571,123398.55,628.541,595.028,2032.442,2.17,1.738,JPN,Asia,Japan,1717896,500,556.286,18088,13,23,13628.601,4.413,143.498,0.103,0.182
AUS,Oceania,Australia,2021-10-17,0.427,0.836,0.103,59.834,2033.278,143.601,79.843,3.395,656.09,428,145263,2059,2242.286,1543,11,13.571,5632.921,86.95,59.834,0.427,0.526,GBR,Europe,United Kingdom,8461409,44750,42173.571,138684,57,121.286,124054.64,656.09,618.316,2033.278,0.836,1.778,JPN,Asia,Japan,1718324,428,538.429,18101,13,23.429,13631.996,4.272,143.601,0.103,0.186
AUS,Oceania,Australia,2021-10-18,0.582,0.66,0.135,60.415,2033.937,143.736,79.028,1.825,714.735,230,147301,2038,2269.429,1558,15,13.857,5711.95,88.003,60.415,0.582,0.537,GBR,Europe,United Kingdom,8510159,48750,43495.143,138729,45,123.714,124769.375,714.735,637.692,2033.937,0.66,1.814,JPN,Asia,Japan,1718554,230,518.571,18118,17,23,13633.821,4.114,143.736,0.135,0.182
AUS,Oceania,Australia,2021-10-19,0.737,3.269,0.214,61.152,2037.207,143.95,81.316,2.943,635.96,371,149398,2097,2279.143,1577,19,14.143,5793.266,88.379,61.152,0.737,0.548,GBR,Europe,United Kingdom,8553536,43377,44304.714,138952,223,129.714,125405.335,635.96,649.561,2037.207,3.269,1.902,JPN,Asia,Japan,1718925,371,484.857,18145,27,22.714,13636.764,3.847,143.95,0.214,0.18
AUS,Oceania,Australia,2021-10-20,0.504,2.624,0.079,61.656,2039.831,144.029,98.65,3.078,712.697,388,151942,2544,2250.571,1590,13,13.429,5891.916,87.271,61.656,0.504,0.521,GBR,Europe,United Kingdom,8602147,48611,45320.286,139131,179,135.857,126118.032,712.697,664.451,2039.831,2.624,1.992,JPN,Asia,Japan,1719313,388,435.857,18155,10,19.429,13639.842,3.458,144.029,0.079,0.154
AUS,Oceania,Australia,2021-10-21,0.814,1.715,0.127,62.47,2041.547,144.156,98.766,2.721,755.625,343,154489,2547,2252.714,1611,21,14.857,5990.682,87.354,62.47,0.814,0.576,GBR,Europe,United Kingdom,8653686,51539,46308.857,139248,117,130.143,126873.657,755.625,678.945,2041.547,1.715,1.908,JPN,Asia,Japan,1719656,343,396.714,18171,16,17,13642.564,3.147,144.156,0.127,0.135
AUS,Oceania,Australia,2021-10-22,0.427,2.639,0.095,62.897,2044.186,144.251,73.018,2.57,715.512,324,156372,1883,2191.571,1622,11,15.286,6063.7,84.983,62.897,0.427,0.593,GBR,Europe,United Kingdom,8702489,48803,46957.286,139428,180,135.571,127589.169,715.512,688.451,2044.186,2.639,1.988,JPN,Asia,Japan,1719980,324,369.143,18183,12,15.429,13645.134,2.929,144.251,0.095,0.122
AUS,Oceania,Australia,2021-10-23,0.582,1.979,0.04,63.479,2046.165,144.291,84.302,2.245,660.4,283,158546,2174,2191.714,1637,15,15,6148.002,84.989,63.479,0.582,0.582,GBR,Europe,United Kingdom,8747533,45044,47267.714,139563,135,133.714,128249.569,660.4,693.003,2046.165,1.979,1.96,JPN,Asia,Japan,1720263,283,338.143,18188,5,14.286,13647.379,2.683,144.291,0.04,0.113
AUS,Oceania,Australia,2021-10-24,0.427,1.056,0.063,63.905,2047.22,144.355,65.301,1.841,568.694,232,160230,1684,2138.143,1648,11,15,6213.303,82.912,63.905,0.427,0.582,GBR,Europe,United Kingdom,8786322,38789,46416.143,139635,72,135.857,128818.264,568.694,680.518,2047.22,1.056,1.992,JPN,Asia,Japan,1720495,232,310.143,18196,8,13.571,13649.22,2.46,144.355,0.063,0.108
AUS,Oceania,Australia,2021-10-25,0.194,0.557,0.056,64.099,2047.778,144.41,69.256,1.198,530.223,151,162016,1786,2102.143,1653,5,13.571,6282.559,81.516,64.099,0.194,0.526,GBR,Europe,United Kingdom,8822487,36165,44618.286,139673,38,134.857,129348.487,530.223,654.159,2047.778,0.557,1.977,JPN,Asia,Japan,1720646,151,298.857,18203,7,12.143,13650.418,2.371,144.41,0.056,0.096
AUS,Oceania,Australia,2021-10-26,0.62,3.856,0.119,64.719,2051.633,144.529,71.738,2.459,638.218,310,163866,1850,2066.857,1669,16,13.143,6354.297,80.147,64.719,0.62,0.51,GBR,Europe,United Kingdom,8866018,43531,44640.286,139936,263,140.571,129986.705,638.218,654.481,2051.633,3.856,2.061,JPN,Asia,Japan,1720956,310,290.143,18218,15,10.429,13652.877,2.302,144.529,0.119,0.083
